"","ID","logFC","logCPM","F","PValue","From","Entry","Reviewed","Entry.Name","Protein.names","Gene.Names","Function..CC.","Gene.Names..primary.","Gene.Ontology..GO.","Interacts.with","Subcellular.location..CC.","Ensembl","FDR"
"922","ATP5F1E",-0.651347741246999,10.1159001077603,20.9225317838759,1.48858780012476e-05,"P56381","P56381","reviewed","ATP5E_HUMAN","ATP synthase subunit epsilon, mitochondrial (ATPase subunit epsilon) (ATP synthase F1 subunit epsilon)","ATP5F1E ATP5E","FUNCTION: Mitochondrial membrane ATP synthase (F(1)F(0) ATP synthase or Complex V) produces ATP from ADP in the presence of a proton gradient across the membrane which is generated by electron transport complexes of the respiratory chain. F-type ATPases consist of two structural domains, F(1) - containing the extramembraneous catalytic core, and F(0) - containing the membrane proton channel, linked together by a central stalk and a peripheral stalk. During catalysis, ATP synthesis in the catalytic domain of F(1) is coupled via a rotary mechanism of the central stalk subunits to proton translocation. Part of the complex F(1) domain and of the central stalk which is part of the complex rotary element. Rotation of the central stalk against the surrounding alpha(3)beta(3) subunits leads to hydrolysis of ATP in three separate catalytic sites on the beta subunits (By similarity). {ECO:0000250}.","ATP5F1E","mitochondrial inner membrane [GO:0005743]; mitochondrial matrix [GO:0005759]; mitochondrial proton-transporting ATP synthase complex [GO:0005753]; mitochondrial proton-transporting ATP synthase complex, catalytic sector F(1) [GO:0000275]; hydrolase activity [GO:0016787]; proton-transporting ATP synthase activity, rotational mechanism [GO:0046933]; proton motive force-driven ATP synthesis [GO:0015986]; proton motive force-driven mitochondrial ATP synthesis [GO:0042776]","Q6RW13-2; P30049","SUBCELLULAR LOCATION: Mitochondrion. Mitochondrion inner membrane.","ENST00000243997.8;ENST00000395659.1;ENST00000395663.1;",0.00970360767307991
"1202","BNIP3",0.867866231215331,5.62210493437852,21.6222926691958,9.20762700321624e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00885107371882993
"1203","BNIP3L",0.794647319690554,7.77075551020973,24.2526236800894,4.93210636589303e-06,"Q6IBV1","Q6IBV1","unreviewed","Q6IBV1_HUMAN","BCL2/adenovirus E1B 19kDa interacting protein 3-like (BNIP3L protein) (cDNA FLJ75547, highly similar to Homo sapiens BCL2/adenovirus E1B 19kDa interacting protein 3-like (BNIP3L), mRNA)","BNIP3L hCG_17158","","BNIP3L","integral component of membrane [GO:0016021]; mitochondrial envelope [GO:0005740]; mitochondrion [GO:0005739]; nuclear speck [GO:0016607]; identical protein binding [GO:0042802]; positive regulation of apoptotic process [GO:0043065]; regulation of autophagy of mitochondrion [GO:1903146]; regulation of protein targeting to mitochondrion [GO:1903214]","","SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004167}; Single-pass membrane protein {ECO:0000256|ARBA:ARBA00004167}.","",0.00662691444437282
"3127","DND1",1.58114167968006,5.12513433611692,27.030171141256,2.14556574906235e-06,"Q8IYX4","Q8IYX4","reviewed","DND1_HUMAN","Dead end protein homolog 1 (RNA-binding motif, single-stranded-interacting protein 4)","DND1 RBMS4","FUNCTION: RNA-binding factor that positively regulates gene expression by prohibiting miRNA-mediated gene suppression. Relieves miRNA repression in germline cells (By similarity). Prohibits the function of several miRNAs by blocking the accessibility of target mRNAs. Sequence-specific RNA-binding factor that binds specifically to U-rich regions (URRs) in the 3' untranslated region (3'-UTR) of several mRNAs. Does not bind to miRNAs. May play a role during primordial germ cell (PGC) survival (By similarity). However, does not seem to be essential for PGC migration (By similarity). {ECO:0000250, ECO:0000269|PubMed:18155131}.","DND1","cytoplasm [GO:0005737]; mitochondrion [GO:0005739]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; mRNA 3'-UTR binding [GO:0003730]; mRNA binding [GO:0003729]; RNA binding [GO:0003723]; 3'-UTR-mediated mRNA destabilization [GO:0061158]; germ cell development [GO:0007281]; mRNA stabilization [GO:0048255]; negative regulation of miRNA-mediated gene silencing [GO:0060965]; spermatogenesis [GO:0007283]","Q6ZRY4","SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:18155131}. Cytoplasm {ECO:0000269|PubMed:18155131}. Note=Perinuclear germ granules, also called germ plasm or chromatoid body. Colocalizes in perinuclear sites with APOBEC3 (By similarity). {ECO:0000250}.","ENST00000542735.2;",0.00506547536952206
"3282","DYNLT2B",-1.40662883697714,4.24177761414817,23.4693542453679,4.14213129573039e-06,"Q8WW35","Q8WW35","reviewed","DYT2B_HUMAN","Dynein light chain Tctex-type protein 2B (Tctex1 domain-containing protein 2)","DYNLT2B TCTEX1D2","FUNCTION: Acts as one of several non-catalytic accessory components of the cytoplasmic dynein 2 complex (dynein-2 complex), a motor protein complex that drives the movement of cargos along microtubules within cilia and flagella in concert with the intraflagellar transport (IFT) system. Required for proper retrograde ciliary transport. {ECO:0000269|PubMed:26044572, ECO:0000269|PubMed:29742051}.","DYNLT2B","cilium [GO:0005929]; cytoplasm [GO:0005737]; cytoplasmic dynein complex [GO:0005868]; dynein axonemal particle [GO:0120293]; dynein intermediate chain binding [GO:0045505]; cilium assembly [GO:0060271]; intraciliary retrograde transport [GO:0035721]; microtubule-based movement [GO:0007018]; regulation of cilium assembly [GO:1902017]; regulation of intraciliary retrograde transport [GO:1905799]","P35609; P55273; P63172; P13984","SUBCELLULAR LOCATION: Dynein axonemal particle {ECO:0000305}.","ENST00000325318.10;",0.00623103997071565
"3821","ENSG00000197258",4.95239800043554,3.0378087671343,30.3830892991721,4.22780127916373e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00275596272717753
"5622","ENSG00000245532",-0.667300409089262,8.87795346469927,24.7921673654784,2.35653086728262e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00506547536952206
"6708","ENSG00000261040",-2.89348572452557,4.05228340700333,33.7046604072536,6.17764399397835e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000604050029731203
"6792","ENSG00000261604",0.733293455115981,7.5842917583448,20.9750771498199,1.31613511467347e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00946421470924808
"6905","ENSG00000263585",-0.712177382630941,7.64864053934086,22.5470956176026,6.16194950574017e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00692076739623658
