"","ID","logFC","logCPM","F","PValue","From","Entry","Reviewed","Entry.Name","Protein.names","Gene.Names","Function..CC.","Gene.Names..primary.","Gene.Ontology..GO.","Interacts.with","Subcellular.location..CC.","Ensembl","FDR"
"1189","BMP4",-0.777274918642936,6.7573211250622,24.7533238661566,3.29774662360257e-06,"P12644","P12644","reviewed","BMP4_HUMAN","Bone morphogenetic protein 4 (BMP-4) (Bone morphogenetic protein 2B) (BMP-2B)","BMP4 BMP2B DVR4","FUNCTION: Growth factor of the TGF-beta superfamily that plays essential roles in many developmental processes, including neurogenesis, vascular development, angiogenesis and osteogenesis (PubMed:31363885). Acts in concert with PTHLH/PTHRP to stimulate ductal outgrowth during embryonic mammary development and to inhibit hair follicle induction (By similarity). Initiates the canonical BMP signaling cascade by associating with type I receptor BMPR1A and type II receptor BMPR2 (PubMed:25868050, PubMed:8006002). Once all three components are bound together in a complex at the cell surface, BMPR2 phosphorylates and activates BMPR1A. In turn, BMPR1A propagates signal by phosphorylating SMAD1/5/8 that travel to the nucleus and act as activators and repressors of transcription of target genes (PubMed:25868050, PubMed:29212066). Can also signal through non-canonical BMP pathways such as ERK/MAP kinase, PI3K/Akt, or SRC cascades (PubMed:31363885). For example, induces SRC phosphorylation which, in turn, activates VEGFR2, leading to an angiogenic response (PubMed:31363885). {ECO:0000250|UniProtKB:P21275, ECO:0000269|PubMed:25868050, ECO:0000269|PubMed:29212066, ECO:0000269|PubMed:31363885, ECO:0000269|PubMed:8006002}.","BMP4","endoplasmic reticulum lumen [GO:0005788]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; BMP receptor binding [GO:0070700]; chemoattractant activity [GO:0042056]; co-receptor binding [GO:0039706]; cytokine activity [GO:0005125]; growth factor activity [GO:0008083]; heparin binding [GO:0008201]; ameloblast differentiation [GO:0036305]; anterior/posterior axis specification [GO:0009948]; aortic valve morphogenesis [GO:0003180]; blood vessel endothelial cell proliferation involved in sprouting angiogenesis [GO:0002043]; BMP signaling pathway [GO:0030509]; BMP signaling pathway involved in heart development [GO:0061312]; BMP signaling pathway involved in heart induction [GO:0003130]; BMP signaling pathway involved in nephric duct formation [GO:0071893]; BMP signaling pathway involved in renal system segmentation [GO:0061151]; BMP signaling pathway involved in ureter morphogenesis [GO:0061149]; branching involved in prostate gland morphogenesis [GO:0060442]; branching involved in ureteric bud morphogenesis [GO:0001658]; branching morphogenesis of an epithelial tube [GO:0048754]; bronchus development [GO:0060433]; bud dilation involved in lung branching [GO:0060503]; bud elongation involved in lung branching [GO:0060449]; cardiac muscle cell differentiation [GO:0055007]; cardiac septum development [GO:0003279]; cellular response to BMP stimulus [GO:0071773]; chondrocyte differentiation [GO:0002062]; cloacal septation [GO:0060197]; common-partner SMAD protein phosphorylation [GO:0007182]; coronary vasculature development [GO:0060976]; cranial suture morphogenesis [GO:0060363]; deltoid tuberosity development [GO:0035993]; dorsal/ventral neural tube patterning [GO:0021904]; embryonic cranial skeleton morphogenesis [GO:0048701]; embryonic digit morphogenesis [GO:0042733]; embryonic hindlimb morphogenesis [GO:0035116]; embryonic skeletal joint morphogenesis [GO:0060272]; endocardial cushion development [GO:0003197]; endochondral ossification [GO:0001958]; endoderm development [GO:0007492]; epithelial cell proliferation involved in lung morphogenesis [GO:0060502]; epithelial tube branching involved in lung morphogenesis [GO:0060441]; epithelial-mesenchymal cell signaling [GO:0060684]; erythrocyte differentiation [GO:0030218]; germ cell development [GO:0007281]; glomerular capillary formation [GO:0072104]; hematopoietic progenitor cell differentiation [GO:0002244]; inner ear auditory receptor cell differentiation [GO:0042491]; intermediate mesodermal cell differentiation [GO:0048392]; kidney development [GO:0001822]; lens induction in camera-type eye [GO:0060235]; lung alveolus development [GO:0048286]; lung morphogenesis [GO:0060425]; lymphoid progenitor cell differentiation [GO:0002320]; macrophage differentiation [GO:0030225]; mammary gland formation [GO:0060592]; membranous septum morphogenesis [GO:0003149]; mesenchymal cell differentiation involved in kidney development [GO:0072161]; mesenchymal cell proliferation involved in ureter development [GO:0072198]; mesenchymal cell proliferation involved in ureteric bud development [GO:0072138]; mesenchymal to epithelial transition involved in metanephros morphogenesis [GO:0003337]; mesodermal cell fate determination [GO:0007500]; mesonephros development [GO:0001823]; metanephric collecting duct development [GO:0072205]; monocyte differentiation [GO:0030224]; negative regulation of apoptotic process [GO:0043066]; negative regulation of branch elongation involved in ureteric bud branching by BMP signaling pathway [GO:0072097]; negative regulation of branching involved in ureteric bud morphogenesis [GO:0090191]; negative regulation of cell cycle [GO:0045786]; negative regulation of cell death [GO:0060548]; negative regulation of cell population proliferation [GO:0008285]; negative regulation of cell proliferation involved in heart morphogenesis [GO:2000137]; negative regulation of chondrocyte differentiation [GO:0032331]; negative regulation of DNA-templated transcription [GO:0045892]; negative regulation of epithelial cell proliferation [GO:0050680]; negative regulation of extrinsic apoptotic signaling pathway [GO:2001237]; negative regulation of gene expression [GO:0010629]; negative regulation of glomerular mesangial cell proliferation [GO:0072125]; negative regulation of glomerulus development [GO:0090194]; negative regulation of immature T cell proliferation in thymus [GO:0033088]; negative regulation of MAP kinase activity [GO:0043407]; negative regulation of mesenchymal cell proliferation involved in ureter development [GO:0072200]; negative regulation of metanephric comma-shaped body morphogenesis [GO:2000007]; negative regulation of metanephric S-shaped body morphogenesis [GO:2000005]; negative regulation of miRNA transcription [GO:1902894]; negative regulation of mitotic nuclear division [GO:0045839]; negative regulation of myoblast differentiation [GO:0045662]; negative regulation of phosphorylation [GO:0042326]; negative regulation of prostatic bud formation [GO:0060686]; negative regulation of striated muscle tissue development [GO:0045843]; negative regulation of T cell differentiation in thymus [GO:0033085]; negative regulation of thymocyte apoptotic process [GO:0070244]; negative regulation of transcription by RNA polymerase II [GO:0000122]; neural tube closure [GO:0001843]; neuron fate commitment [GO:0048663]; odontogenesis [GO:0042476]; odontogenesis of dentin-containing tooth [GO:0042475]; osteoblast differentiation [GO:0001649]; outflow tract septum morphogenesis [GO:0003148]; pericyte cell differentiation [GO:1904238]; pharyngeal arch artery morphogenesis [GO:0061626]; pituitary gland development [GO:0021983]; podocyte development [GO:0072015]; positive regulation of apoptotic process [GO:0043065]; positive regulation of BMP signaling pathway [GO:0030513]; positive regulation of bone mineralization [GO:0030501]; positive regulation of branching involved in lung morphogenesis [GO:0061047]; positive regulation of cardiac muscle fiber development [GO:0055020]; positive regulation of cardiac neural crest cell migration involved in outflow tract morphogenesis [GO:1905312]; positive regulation of cartilage development [GO:0061036]; positive regulation of cell death [GO:0010942]; positive regulation of cell population proliferation [GO:0008284]; positive regulation of cell proliferation involved in outflow tract morphogenesis [GO:1901964]; positive regulation of collagen biosynthetic process [GO:0032967]; positive regulation of DNA-templated transcription [GO:0045893]; positive regulation of endothelial cell differentiation [GO:0045603]; positive regulation of endothelial cell migration [GO:0010595]; positive regulation of endothelial cell proliferation [GO:0001938]; positive regulation of epidermal cell differentiation [GO:0045606]; positive regulation of epithelial cell proliferation [GO:0050679]; positive regulation of epithelial to mesenchymal transition [GO:0010718]; positive regulation of ERK1 and ERK2 cascade [GO:0070374]; positive regulation of gene expression [GO:0010628]; positive regulation of kidney development [GO:0090184]; positive regulation of MAPK cascade [GO:0043410]; positive regulation of miRNA maturation [GO:1903800]; positive regulation of neuron differentiation [GO:0045666]; positive regulation of ossification [GO:0045778]; positive regulation of osteoblast differentiation [GO:0045669]; positive regulation of p38MAPK cascade [GO:1900745]; positive regulation of pathway-restricted SMAD protein phosphorylation [GO:0010862]; positive regulation of protein binding [GO:0032092]; positive regulation of protein phosphorylation [GO:0001934]; positive regulation of SMAD protein signal transduction [GO:0060391]; positive regulation of smooth muscle cell proliferation [GO:0048661]; positive regulation of transcription by RNA polymerase II [GO:0045944]; post-embryonic development [GO:0009791]; prostatic bud formation [GO:0060513]; protein localization to nucleus [GO:0034504]; pulmonary artery endothelial tube morphogenesis [GO:0061155]; pulmonary valve morphogenesis [GO:0003184]; regulation of branching involved in prostate gland morphogenesis [GO:0060687]; regulation of cell fate commitment [GO:0010453]; regulation of mesodermal cell differentiation [GO:1905770]; regulation of odontogenesis of dentin-containing tooth [GO:0042487]; regulation of pathway-restricted SMAD protein phosphorylation [GO:0060393]; regulation of protein import into nucleus [GO:0042306]; regulation of smooth muscle cell differentiation [GO:0051150]; renal system process [GO:0003014]; secondary heart field specification [GO:0003139]; sinoatrial node development [GO:0003163]; SMAD protein signal transduction [GO:0060395]; smooth muscle tissue development [GO:0048745]; specification of animal organ position [GO:0010159]; specification of ureteric bud anterior/posterior symmetry by BMP signaling pathway [GO:0072101]; steroid hormone mediated signaling pathway [GO:0043401]; telencephalon development [GO:0021537]; telencephalon regionalization [GO:0021978]; tendon cell differentiation [GO:0035990]; trachea development [GO:0060438]; trachea formation [GO:0060440]; transcription by RNA polymerase II [GO:0006366]; type B pancreatic cell development [GO:0003323]; ureter epithelial cell differentiation [GO:0072192]; ureter smooth muscle cell differentiation [GO:0072193]; ureteric bud development [GO:0001657]","P36894","SUBCELLULAR LOCATION: Secreted, extracellular space, extracellular matrix.","ENST00000245451.9;ENST00000417573.5;ENST00000558984.1;ENST00000559087.5;",0.00143312739935938
"1768","CCNF",-0.609544176649068,6.20678837556848,19.0580413073678,2.85630544869939e-05,"P41002","P41002","reviewed","CCNF_HUMAN","Cyclin-F (F-box only protein 1)","CCNF FBX1 FBXO1","FUNCTION: Substrate recognition component of a SCF (SKP1-CUL1-F-box protein) E3 ubiquitin-protein ligase complex which mediates the ubiquitination and subsequent proteasomal degradation of target proteins (PubMed:20596027, PubMed:22632967, PubMed:27653696, PubMed:26818844, PubMed:27080313, PubMed:28852778). The SCF(CCNF) E3 ubiquitin-protein ligase complex is an integral component of the ubiquitin proteasome system (UPS) and links proteasome degradation to the cell cycle (PubMed:8706131, PubMed:20596027, PubMed:27653696, PubMed:26818844). Mediates the substrate recognition and the proteasomal degradation of various target proteins involved in the regulation of cell cycle progression and in the maintenance of genome stability (PubMed:20596027, PubMed:22632967, PubMed:27653696, PubMed:26818844). Mediates the ubiquitination and proteasomal degradation of CP110 during G2 phase, thereby acting as an inhibitor of centrosome reduplication (PubMed:20596027). In G2, mediates the ubiquitination and subsequent degradation of ribonucleotide reductase RRM2, thereby maintaining a balanced pool of dNTPs and genome integrity (PubMed:22632967). In G2, mediates the ubiquitination and proteasomal degradation of CDC6, thereby suppressing DNA re-replication and preventing genome instability (PubMed:26818844). Involved in the ubiquitination and degradation of the substrate adapter CDH1 of the anaphase-promoting complex (APC/C), thereby acting as an antagonist of APC/C in regulating G1 progression and S phase entry (PubMed:27653696). May play a role in the G2 cell cycle checkpoint control after DNA damage, possibly by promoting the ubiquitination of MYBL2/BMYB (PubMed:25557911). {ECO:0000269|PubMed:20596027, ECO:0000269|PubMed:22632967, ECO:0000269|PubMed:25557911, ECO:0000269|PubMed:26818844, ECO:0000269|PubMed:27080313, ECO:0000269|PubMed:27653696, ECO:0000269|PubMed:28852778, ECO:0000269|PubMed:8706131}.","CCNF","cell junction [GO:0030054]; centriole [GO:0005814]; centrosome [GO:0005813]; cyclin-dependent protein kinase holoenzyme complex [GO:0000307]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471]; SCF ubiquitin ligase complex [GO:0019005]; anaphase-promoting complex binding [GO:0010997]; cyclin-dependent protein serine/threonine kinase regulator activity [GO:0016538]; cell division [GO:0051301]; mitotic cell cycle phase transition [GO:0044772]; negative regulation of centrosome duplication [GO:0010826]; placenta development [GO:0001890]; protein ubiquitination [GO:0016567]; re-entry into mitotic cell cycle [GO:0000320]; regulation of cell cycle [GO:0051726]; regulation of cyclin-dependent protein serine/threonine kinase activity [GO:0000079]; SCF-dependent proteasomal ubiquitin-dependent protein catabolic process [GO:0031146]","O43303; Q13616; P31350; P63208; P63208-1","SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:10716937, ECO:0000269|PubMed:22632967, ECO:0000269|PubMed:26818844, ECO:0000269|PubMed:7813445}. Cytoplasm, perinuclear region {ECO:0000269|PubMed:7813445}. Cytoplasm, cytoskeleton, microtubule organizing center, centrosome, centriole {ECO:0000269|PubMed:20596027}. Note=Localization to the centrosome is rare in S phase cells and increases in G2 cells. Localizes to both the mother and daughter centrioles. Localization to centrosomes is not dependent on CP110. Localizes to the nucleus in G2 phase. {ECO:0000269|PubMed:20596027, ECO:0000269|PubMed:26818844}.","ENST00000397066.9;",0.007604828608939
"2977","DHRS2",-0.433187188796961,12.0340735707326,23.0054541848432,5.05603443997943e-06,"Q13268","Q13268","reviewed","DHRS2_HUMAN","Dehydrogenase/reductase SDR family member 2, mitochondrial (EC 1.1.1.-) (Dicarbonyl reductase HEP27) (Protein D) (Short chain dehydrogenase/reductase family 25C member 1) (Protein SDR25C1)","DHRS2 SDR25C1","FUNCTION: NADPH-dependent oxidoreductase which catalyzes the reduction of dicarbonyl compounds. Displays reductase activity in vitro with 3,4-hexanedione, 2,3-heptanedione and 1-phenyl-1,2-propanedione as substrates (PubMed:16685466). May function as a dicarbonyl reductase in the enzymatic inactivation of reactive carbonyls involved in covalent modification of cellular components (PubMed:16685466). Also displays a minor hydroxysteroid dehydrogenase activity toward bile acids such as ursodeoxycholic acid (UDCA) and isoursodeoxycholic acid (isoUDCA), which makes it unlikely to control hormone levels (PubMed:16685466). Doesn't show any activity in vitro with retinoids and sugars as substrates (PubMed:16685466). Attenuates MDM2-mediated p53/TP53 degradation, leading to p53/TP53 stabilization and increased transcription activity, resulting in the accumulation of MDM2 and CDKN1A/p21 (PubMed:20547751). Reduces proliferation, migration and invasion of cancer cells and well as the production of ROS in cancer (PubMed:29106393). {ECO:0000269|PubMed:16685466, ECO:0000269|PubMed:20547751, ECO:0000269|PubMed:29106393}.","DHRS2","cytoplasm [GO:0005737]; mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]; nuclear envelope [GO:0005635]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; carbonyl reductase (NADPH) activity [GO:0004090]; oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor [GO:0016616]; C21-steroid hormone metabolic process [GO:0008207]; cellular response to oxidative stress [GO:0034599]; electron transport chain [GO:0022900]; myeloid dendritic cell differentiation [GO:0043011]; negative regulation of apoptotic process [GO:0043066]; negative regulation of cell population proliferation [GO:0008285]; response to toxic substance [GO:0009636]","Q92624","SUBCELLULAR LOCATION: Mitochondrion matrix. Nucleus. Note=A minor fraction of the protein is translocated from the mitochondria to the nucleus, after cleavage of the targeting signal.","ENST00000250383.11 [Q13268-1];ENST00000344777.11 [Q13268-2];ENST00000611765.4 [Q13268-2];",0.00202625245746397
"3002","DIAPH1",-0.522042324632322,5.99263065533703,19.6790435908212,2.16581860396063e-05,"O60610","O60610","reviewed","DIAP1_HUMAN","Protein diaphanous homolog 1 (Diaphanous-related formin-1) (DRF1)","DIAPH1 DIAP1","FUNCTION: Actin nucleation and elongation factor required for the assembly of F-actin structures, such as actin cables and stress fibers (By similarity). Binds to the barbed end of the actin filament and slows down actin polymerization and depolymerization (By similarity). Required for cytokinesis, and transcriptional activation of the serum response factor (By similarity). DFR proteins couple Rho and Src tyrosine kinase during signaling and the regulation of actin dynamics (By similarity). Functions as a scaffold protein for MAPRE1 and APC to stabilize microtubules and promote cell migration (By similarity). Has neurite outgrowth promoting activity. Acts in a Rho-dependent manner to recruit PFY1 to the membrane (By similarity). In hear cells, it may play a role in the regulation of actin polymerization in hair cells (PubMed:20937854, PubMed:21834987, PubMed:26912466). The MEMO1-RHOA-DIAPH1 signaling pathway plays an important role in ERBB2-dependent stabilization of microtubules at the cell cortex (PubMed:20937854, PubMed:21834987). It controls the localization of APC and CLASP2 to the cell membrane, via the regulation of GSK3B activity (PubMed:20937854, PubMed:21834987). In turn, membrane-bound APC allows the localization of the MACF1 to the cell membrane, which is required for microtubule capture and stabilization (PubMed:20937854, PubMed:21834987). Plays a role in the regulation of cell morphology and cytoskeletal organization. Required in the control of cell shape (PubMed:20937854, PubMed:21834987). Plays a role in brain development (PubMed:24781755). Also acts as an actin nucleation and elongation factor in the nucleus by promoting nuclear actin polymerization inside the nucleus to drive serum-dependent SRF-MRTFA activity (By similarity). {ECO:0000250|UniProtKB:O08808, ECO:0000269|PubMed:20937854, ECO:0000269|PubMed:21834987, ECO:0000269|PubMed:24781755, ECO:0000269|PubMed:26912466}.","DIAPH1","actin filament [GO:0005884]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; ficolin-1-rich granule membrane [GO:0101003]; microtubule organizing center [GO:0005815]; mitotic spindle [GO:0072686]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; ruffle membrane [GO:0032587]; secretory granule membrane [GO:0030667]; actin binding [GO:0003779]; RNA binding [GO:0003723]; signaling receptor binding [GO:0005102]; small GTPase binding [GO:0031267]; transmembrane transporter binding [GO:0044325]; actin cytoskeleton organization [GO:0030036]; actin filament polymerization [GO:0030041]; cellular response to histamine [GO:0071420]; cytoskeleton organization [GO:0007010]; positive regulation of cell migration [GO:0030335]; protein localization to microtubule [GO:0035372]; regulation of cell shape [GO:0008360]; regulation of cytoskeleton organization [GO:0051493]; regulation of microtubule-based process [GO:0032886]; regulation of release of sequestered calcium ion into cytosol [GO:0051279]; sensory perception of sound [GO:0007605]","Q15109; P49593; P61586; Q9Q2G4","SUBCELLULAR LOCATION: Cell membrane {ECO:0000250|UniProtKB:O08808}. Cell projection, ruffle membrane {ECO:0000250|UniProtKB:O08808}. Cytoplasm, cytoskeleton {ECO:0000269|PubMed:24781755}. Cytoplasm, cytoskeleton, microtubule organizing center, centrosome {ECO:0000269|PubMed:24781755}. Cytoplasm, cytoskeleton, spindle {ECO:0000269|PubMed:24781755}. Cytoplasm {ECO:0000250|UniProtKB:O08808}. Nucleus {ECO:0000250|UniProtKB:O08808}. Note=Membrane ruffles, especially at the tip of ruffles, of motile cells. {ECO:0000250|UniProtKB:O08808}.","ENST00000389054.8 [O60610-1];ENST00000518047.5 [O60610-3];",0.00619213992981628
"3083","DNAJB1",-0.466152772988649,8.00105597541665,20.1475113644776,1.75970121586972e-05,"A0A7I2V3K7","A0A7I2V3K7","unreviewed","A0A7I2V3K7_HUMAN","DnaJ homolog subfamily B member 1","DNAJB1","","DNAJB1","unfolded protein binding [GO:0051082]; protein folding [GO:0006457]","","","ENST00000676577.1;",0.00521404802690124
"3210","DROSHA",-0.588581174081585,5.84196296349953,18.8206069842825,3.17650728688538e-05,"Q9NRR4","Q9NRR4","reviewed","RNC_HUMAN","Ribonuclease 3 (EC 3.1.26.3) (Protein Drosha) (Ribonuclease III) (RNase III) (p241)","DROSHA RN3 RNASE3L RNASEN","FUNCTION: Ribonuclease III double-stranded (ds) RNA-specific endoribonuclease that is involved in the initial step of microRNA (miRNA) biogenesis. Component of the microprocessor complex that is required to process primary miRNA transcripts (pri-miRNAs) to release precursor miRNA (pre-miRNA) in the nucleus. Within the microprocessor complex, DROSHA cleaves the 3' and 5' strands of a stem-loop in pri-miRNAs (processing center 11 bp from the dsRNA-ssRNA junction) to release hairpin-shaped pre-miRNAs that are subsequently cut by the cytoplasmic DICER to generate mature miRNAs. Involved also in pre-rRNA processing. Cleaves double-strand RNA and does not cleave single-strand RNA. Involved in the formation of GW bodies. {ECO:0000269|PubMed:10948199, ECO:0000269|PubMed:14508493, ECO:0000269|PubMed:15531877, ECO:0000269|PubMed:15565168, ECO:0000269|PubMed:15574589, ECO:0000269|PubMed:15589161, ECO:0000269|PubMed:16751099, ECO:0000269|PubMed:16906129, ECO:0000269|PubMed:17159994, ECO:0000269|PubMed:26027739, ECO:0000269|PubMed:26748718}.","DROSHA","cytosol [GO:0005829]; microprocessor complex [GO:0070877]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; postsynaptic density [GO:0014069]; DEAD/H-box RNA helicase binding [GO:0017151]; double-stranded RNA binding [GO:0003725]; lipopolysaccharide binding [GO:0001530]; metal ion binding [GO:0046872]; primary miRNA binding [GO:0070878]; protein homodimerization activity [GO:0042803]; R-SMAD binding [GO:0070412]; ribonuclease III activity [GO:0004525]; RNA binding [GO:0003723]; SMAD binding [GO:0046332]; defense response to Gram-negative bacterium [GO:0050829]; defense response to Gram-positive bacterium [GO:0050830]; miRNA metabolic process [GO:0010586]; positive regulation of gene expression [GO:0010628]; pre-miRNA processing [GO:0031054]; primary miRNA processing [GO:0031053]; regulation of gene expression [GO:0010468]; regulation of inflammatory response [GO:0050727]; regulation of miRNA metabolic process [GO:2000628]; regulation of regulatory T cell differentiation [GO:0045589]; RNA processing [GO:0006396]; rRNA processing [GO:0006364]","P17844; Q8WYQ5; P35637; Q15797; P04637","SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:10948199, ECO:0000269|PubMed:16906129, ECO:0000269|PubMed:22118463}. Nucleus, nucleolus {ECO:0000269|PubMed:10948199}. Note=A fraction is translocated to the nucleolus during the S phase of the cell cycle. Localized in GW bodies (GWBs), also known as P-bodies. {ECO:0000269|PubMed:10948199, ECO:0000269|PubMed:22118463}.","ENST00000344624.8 [Q9NRR4-1];ENST00000511367.6 [Q9NRR4-1];ENST00000513349.5 [Q9NRR4-4];",0.0082826368669774
"3531","ENC1",-0.957479938897785,7.16550450812939,45.7457622414177,6.24535187272555e-09,"O14682","O14682","reviewed","ENC1_HUMAN","Ectoderm-neural cortex protein 1 (ENC-1) (Kelch-like protein 37) (Nuclear matrix protein NRP/B) (p53-induced gene 10 protein)","ENC1 KLHL37 NRPB PIG10","FUNCTION: Actin-binding protein involved in the regulation of neuronal process formation and in differentiation of neural crest cells. Down-regulates transcription factor NF2L2/NRF2 by decreasing the rate of protein synthesis and not via a ubiquitin-mediated proteasomal degradation mechanism. {ECO:0000269|PubMed:19424503}.","ENC1","chromatin [GO:0000785]; Cul3-RING ubiquitin ligase complex [GO:0031463]; cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]; neuronal cell body [GO:0043025]; nuclear matrix [GO:0016363]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; actin binding [GO:0003779]; negative regulation of translation [GO:0017148]; nervous system development [GO:0007399]; positive regulation of neuron projection development [GO:0010976]; proteasomal ubiquitin-independent protein catabolic process [GO:0010499]; protein ubiquitination [GO:0016567]","","SUBCELLULAR LOCATION: Nucleus matrix {ECO:0000269|PubMed:19424503}. Cytoplasm {ECO:0000269|PubMed:19424503}. Cytoplasm, cytoskeleton {ECO:0000269|PubMed:19424503}.","ENST00000302351.9 [O14682-1];ENST00000510316.5 [O14682-2];ENST00000537006.1 [O14682-1];ENST00000618628.4 [O14682-1];ENST00000651128.1 [O14682-1];",4.07113670743403e-06
"4011","ENSG00000210082",-2.55666646557235,15.7215507686722,271.327400492117,1.63792663842e-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.55903259343795e-16
"4024","ENSG00000211459",-1.86321035351659,12.1188274528086,114.264633290152,2.48986092571143e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.56272211911646e-10
"4414","ENSG00000225972",-2.44163427867765,11.0627137408164,270.661477161944,1.08871387636571e-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.66136107077598e-16
